129.7,32.8,  111, 24
129.8,32.8,  113, 24
129.9,32.8,  115, 24
130.0,32.8,  117, 24
125.0,32.9,  25, 25
125.1,32.9,  26, 25
125.2,32.9,  28, 25
125.3,32.9,  30, 25
125.4,32.9,  32, 25
125.5,32.9,  34, 25
125.6,32.9,  36, 25
125.7,32.9,  37, 25
125.8,32.9,  39, 25
125.9,32.9,  41, 25
126.0,32.9,  43, 25
126.1,32.9,  45, 25
126.2,32.9,  47, 25
126.3,32.9,  49, 25
126.4,32.9,  50, 25
126.5,32.9,  52, 25
126.6,32.9,  54, 25
126.7,32.9,  56, 25
126.8,32.9,  58, 25
126.9,32.9,  60, 25
127.0,32.9,  61, 25
127.1,32.9,  63, 25
127.2,32.9,  65, 25
127.3,32.9,  67, 25
127.4,32.9,  69, 25
127.5,32.9,  71, 25
127.6,32.9,  73, 25
127.7,32.9,  74, 25
127.8,32.9,  76, 25
127.9,32.9,  78, 25
128.0,32.9,  80, 25
128.1,32.9,  82, 25
128.2,32.9,  84, 25
128.3,32.9,  85, 25
128.4,32.9,  87, 25
128.5,32.9,  89, 25
128.6,32.9,  91, 26
128.7,32.9,  93, 26
128.8,32.9,  95, 26
128.9,32.9,  97, 26
129.0,32.9,  98, 26
129.1,32.9,  100, 26
129.2,32.9,  102, 26
129.3,32.9,  104, 26
129.4,32.9,  106, 26
129.5,32.9,  108, 26
129.6,32.9,  109, 26
129.7,32.9,  111, 26
129.8,32.9,  113, 26
129.9,32.9,  115, 27
130.0,32.9,  117, 27
125.0,33.0,  25, 27
125.1,33.0,  26, 27
125.2,33.0,  28, 27
125.3,33.0,  30, 27
125.4,33.0,  32, 27
125.5,33.0,  34, 27
125.6,33.0,  36, 27
125.7,33.0,  37, 27
125.8,33.0,  39, 27
125.9,33.0,  41, 27
126.0,33.0,  43, 27
126.1,33.0,  45, 27
126.2,33.0,  47, 27
126.3,33.0,  49, 27
126.4,33.0,  50, 27
126.5,33.0,  52, 27
126.6,33.0,  54, 27
126.7,33.0,  56, 27
126.8,33.0,  58, 27
126.9,33.0,  60, 27
127.0,33.0,  61, 27
127.1,33.0,  63, 27
127.2,33.0,  65, 27
127.3,33.0,  67, 27
127.4,33.0,  69, 27
127.5,33.0,  71, 27
127.6,33.0,  72, 27
127.7,33.0,  74, 27
127.8,33.0,  76, 27
127.9,33.0,  78, 27
128.0,33.0,  80, 27
128.1,33.0,  82, 27
128.2,33.0,  84, 28
128.3,33.0,  85, 28
128.4,33.0,  87, 28
128.5,33.0,  89, 28
128.6,33.0,  91, 28
128.7,33.0,  93, 28
128.8,33.0,  95, 28
128.9,33.0,  96, 28
129.0,33.0,  98, 28
129.1,33.0,  100, 28
129.2,33.0,  102, 28
129.3,33.0,  104, 28
129.4,33.0,  106, 28
129.5,33.0,  107, 28
129.6,33.0,  109, 28
129.7,33.0,  111, 29
129.8,33.0,  113, 29
129.9,33.0,  115, 29
130.0,33.0,  117, 29
125.0,33.1,  25, 29
125.1,33.1,  26, 29
125.2,33.1,  28, 29
125.3,33.1,  30, 29
125.4,33.1,  32, 29
125.5,33.1,  34, 29
125.6,33.1,  36, 29
125.7,33.1,  37, 29
125.8,33.1,  39, 29
125.9,33.1,  41, 29
126.0,33.1,  43, 29
126.1,33.1,  45, 29
126.2,33.1,  47, 29
126.3,33.1,  49, 29
126.4,33.1,  50, 29
126.5,33.1,  52, 29
126.6,33.1,  54, 29
126.7,33.1,  56, 29
126.8,33.1,  58, 29
126.9,33.1,  60, 29
127.0,33.1,  61, 29
127.1,33.1,  63, 29
127.2,33.1,  65, 29
127.3,33.1,  67, 29
127.4,33.1,  69, 29
127.5,33.1,  71, 29
127.6,33.1,  72, 29
127.7,33.1,  74, 29
127.8,33.1,  76, 30
127.9,33.1,  78, 30
128.0,33.1,  80, 30
128.1,33.1,  82, 30
128.2,33.1,  83, 30
128.3,33.1,  85, 30
128.4,33.1,  87, 30
128.5,33.1,  89, 30
128.6,33.1,  91, 30
128.7,33.1,  93, 30
128.8,33.1,  95, 30
128.9,33.1,  96, 30
129.0,33.1,  98, 30
129.1,33.1,  100, 30
129.2,33.1,  102, 30
129.3,33.1,  104, 30
129.4,33.1,  106, 30
129.5,33.1,  107, 31
129.6,33.1,  109, 31
129.7,33.1,  111, 31
129.8,33.1,  113, 31
129.9,33.1,  115, 31
130.0,33.1,  117, 31
125.0,33.2,  25, 31
125.1,33.2,  26, 31
125.2,33.2,  28, 31
125.3,33.2,  30, 31
125.4,33.2,  32, 31
125.5,33.2,  34, 31
125.6,33.2,  36, 31
125.7,33.2,  37, 31
125.8,33.2,  39, 31
125.9,33.2,  41, 31
126.0,33.2,  43, 31
126.1,33.2,  45, 31
126.2,33.2,  47, 31
126.3,33.2,  49, 31
126.4,33.2,  50, 31
126.5,33.2,  52, 31
126.6,33.2,  54, 31
126.7,33.2,  56, 31
126.8,33.2,  58, 31
126.9,33.2,  60, 31
127.0,33.2,  61, 31
127.1,33.2,  63, 31
127.2,33.2,  65, 32
127.3,33.2,  67, 32
127.4,33.2,  69, 32
127.5,33.2,  71, 32
127.6,33.2,  72, 32
127.7,33.2,  74, 32
127.8,33.2,  76, 32
127.9,33.2,  78, 32
128.0,33.2,  80, 32
128.1,33.2,  82, 32
128.2,33.2,  83, 32
128.3,33.2,  85, 32
128.4,33.2,  87, 32
128.5,33.2,  89, 32
128.6,33.2,  91, 32
128.7,33.2,  93, 32
128.8,33.2,  94, 32
128.9,33.2,  96, 32
129.0,33.2,  98, 32
129.1,33.2,  100, 32
129.2,33.2,  102, 33
129.3,33.2,  104, 33
129.4,33.2,  105, 33
129.5,33.2,  107, 33
129.6,33.2,  109, 33
129.7,33.2,  111, 33
129.8,33.2,  113, 33
129.9,33.2,  115, 33
130.0,33.2,  116, 33
125.0,33.3,  25, 34
125.1,33.3,  26, 34
125.2,33.3,  28, 34
125.3,33.3,  30, 34
125.4,33.3,  32, 34
125.5,33.3,  34, 34
125.6,33.3,  36, 34
125.7,33.3,  37, 34
125.8,33.3,  39, 34
125.9,33.3,  41, 34
126.0,33.3,  43, 34
126.1,33.3,  45, 34
126.2,33.3,  47, 34
126.3,33.3,  49, 34
126.4,33.3,  50, 34
126.5,33.3,  52, 34
126.6,33.3,  54, 34
126.7,33.3,  56, 34
126.8,33.3,  58, 34
126.9,33.3,  60, 34
127.0,33.3,  61, 34
127.1,33.3,  63, 34
127.2,33.3,  65, 34
127.3,33.3,  67, 34
127.4,33.3,  69, 34
127.5,33.3,  71, 34
127.6,33.3,  72, 34
127.7,33.3,  74, 34
127.8,33.3,  76, 34
127.9,33.3,  78, 34
128.0,33.3,  80, 34
128.1,33.3,  82, 34
128.2,33.3,  83, 34
128.3,33.3,  85, 34
128.4,33.3,  87, 34
128.5,33.3,  89, 34
128.6,33.3,  91, 34
128.7,33.3,  93, 34
128.8,33.3,  94, 34
128.9,33.3,  96, 35
129.0,33.3,  98, 35
129.1,33.3,  100, 35
129.2,33.3,  102, 35
129.3,33.3,  104, 35
129.4,33.3,  105, 35
129.5,33.3,  107, 35
129.6,33.3,  109, 35
129.7,33.3,  111, 35
129.8,33.3,  113, 35
129.9,33.3,  115, 35
130.0,33.3,  116, 35
125.0,33.4,  25, 36
125.1,33.4,  27, 36
125.2,33.4,  28, 36
125.3,33.4,  30, 36
125.4,33.4,  32, 36
125.5,33.4,  34, 36
125.6,33.4,  36, 36
125.7,33.4,  38, 36
125.8,33.4,  39, 36
125.9,33.4,  41, 36
126.0,33.4,  43, 36
126.1,33.4,  45, 36
126.2,33.4,  47, 36
126.3,33.4,  48, 36
126.4,33.4,  50, 36
126.5,33.4,  52, 36
126.6,33.4,  54, 36
126.7,33.4,  56, 36
126.8,33.4,  58, 36
126.9,33.4,  59, 36
127.0,33.4,  61, 36
127.1,33.4,  63, 36
127.2,33.4,  65, 36
127.3,33.4,  67, 36
127.4,33.4,  69, 36
127.5,33.4,  70, 36
127.6,33.4,  72, 36
127.7,33.4,  74, 36
127.8,33.4,  76, 36
127.9,33.4,  78, 36
128.0,33.4,  80, 36
128.1,33.4,  81, 36
128.2,33.4,  83, 36
128.3,33.4,  85, 36
128.4,33.4,  87, 36
128.5,33.4,  89, 36
128.6,33.4,  91, 37
128.7,33.4,  92, 37
128.8,33.4,  94, 37
128.9,33.4,  96, 37
129.0,33.4,  98, 37
129.1,33.4,  100, 37
129.2,33.4,  102, 37
129.3,33.4,  103, 37
129.4,33.4,  105, 37
129.5,33.4,  107, 37
129.6,33.4,  109, 37
129.7,33.4,  111, 37
129.8,33.4,  113, 37
129.9,33.4,  114, 37
130.0,33.4,  116, 38
125.0,33.5,  25, 38
125.1,33.5,  27, 38
125.2,33.5,  28, 38
125.3,33.5,  30, 38
125.4,33.5,  32, 38
125.5,33.5,  34, 38
125.6,33.5,  36, 38
125.7,33.5,  38, 38
125.8,33.5,  39, 38
125.9,33.5,  41, 38
126.0,33.5,  43, 38
126.1,33.5,  45, 38
126.2,33.5,  47, 38
126.3,33.5,  48, 38
126.4,33.5,  50, 38
126.5,33.5,  52, 38
126.6,33.5,  54, 38
126.7,33.5,  56, 38
126.8,33.5,  58, 38
126.9,33.5,  59, 38
127.0,33.5,  61, 38
127.1,33.5,  63, 38
127.2,33.5,  65, 38
127.3,33.5,  67, 38
127.4,33.5,  69, 38
127.5,33.5,  70, 38
127.6,33.5,  72, 38
127.7,33.5,  74, 38
127.8,33.5,  76, 38
127.9,33.5,  78, 38
128.0,33.5,  80, 38
128.1,33.5,  81, 38
128.2,33.5,  83, 38
128.3,33.5,  85, 39
128.4,33.5,  87, 39
128.5,33.5,  89, 39
128.6,33.5,  91, 39
128.7,33.5,  92, 39
128.8,33.5,  94, 39
128.9,33.5,  96, 39
129.0,33.5,  98, 39
129.1,33.5,  100, 39
129.2,33.5,  102, 39
129.3,33.5,  103, 39
129.4,33.5,  105, 39
129.5,33.5,  107, 39
129.6,33.5,  109, 39
129.7,33.5,  111, 40
129.8,33.5,  112, 40
129.9,33.5,  114, 40
130.0,33.5,  116, 40
125.0,33.6,  25, 40
125.1,33.6,  27, 40
125.2,33.6,  28, 40
125.3,33.6,  30, 40
125.4,33.6,  32, 40
125.5,33.6,  34, 40
125.6,33.6,  36, 40
125.7,33.6,  38, 40
125.8,33.6,  39, 40
125.9,33.6,  41, 40
126.0,33.6,  43, 40
126.1,33.6,  45, 40
126.2,33.6,  47, 40
126.3,33.6,  48, 40
126.4,33.6,  50, 40
126.5,33.6,  52, 40
126.6,33.6,  54, 40
126.7,33.6,  56, 40
126.8,33.6,  58, 40
126.9,33.6,  59, 40
127.0,33.6,  61, 40
127.1,33.6,  63, 40
127.2,33.6,  65, 40
127.3,33.6,  67, 40
127.4,33.6,  69, 40
127.5,33.6,  70, 40
127.6,33.6,  72, 40
127.7,33.6,  74, 40
127.8,33.6,  76, 41
127.9,33.6,  78, 41
